word,query,dmetaphone_sim,dmetaphone_ed,metaphone_sim,metaphone_ed,nysiis_sim,nysiis_ed,soundex_sim,soundex_ed,og_sim,og_ed,label
timolol,itmolol,0.9333,1,0.9333,1,0.7937,2,0.6667,3,0.9524,2,1
timolol,timollo,0.9417,1,0.9417,1,0.9524,2,0.8833,1,0.9762,2,1
timoptic,timoptic,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
timoptic,timoptic,0.6222,2,0.6222,2,0.8333,2,0.6667,2,0.8333,2,0
timoptic,tiimoptic,1.0,0,1.0,0,1.0,0,1.0,0,0.887,1,1
timoptic,timoptlic,0.9667,1,0.9667,1,0.9852,1,1.0,0,0.9852,1,1
tindal,tindal,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
tindal,tindal,0.825,3,0.825,3,0.9097,3,0.8833,1,0.9097,3,0
tindal,tindal,0.5,2,0.5,2,0.7778,2,0.6667,2,0.7778,2,0
tindal,tindal,0.7222,1,0.7222,1,0.6972,3,0.8333,1,0.8444,2,0
tindal,tindald,0.96,1,0.96,1,0.981,1,1.0,0,0.981,1,1
tindal,itndal,0.9333,1,0.9333,1,0.7889,2,0.5,3,0.9444,2,1
tindal,itndal,0.865,1,0.865,1,0.89,2,0.75,2,0.89,2,0
tindamax,tindamax,0.8222,1,0.8222,1,0.9167,1,0.8333,1,0.8333,2,0
tindamax,tindamax,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
tindamax,tindamapx,0.9714,1,0.9714,1,0.9889,1,1.0,0,0.9889,1,1
tindamax,tinddamax,1.0,0,1.0,0,1.0,0,1.0,0,0.9778,1,1
tindamax,itndamax,0.7825,2,0.7825,2,0.6944,2,0.5,3,0.8333,2,0
tindamax,itndamax,0.9524,1,0.9524,1,0.7976,2,0.5,3,0.9583,2,1
tindamax,tinadmax,1.0,0,1.0,0,0.9708,2,1.0,0,0.9708,2,1
tioconazole,tioconazole,0.95,1,0.95,1,0.9733,1,0.85,2,0.7909,2,0
tioconazole,tioconazole,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
tioconazole,tioconazole,0.8667,1,0.8667,1,0.9259,1,0.8333,1,0.7949,2,0
tioconazole,ticonazole,0.95,1,0.95,1,0.9733,1,0.85,2,0.9155,2,0
tioconazole,ticonazole,1.0,0,1.0,0,1.0,0,1.0,0,0.8958,1,1
tioconazole,ticonazole,0.8667,1,0.8667,1,0.9259,1,0.8333,1,0.9333,1,0
tioconazole,tiocona7zole,1.0,0,1.0,0,1.0,0,1.0,0,0.9917,1,1
tioconazole,tioconazmole,0.9667,1,0.9667,1,0.99,1,1.0,0,0.9944,1,1
tioconazole,toconazole,0.8778,1,0.8778,1,0.8283,2,0.6667,3,0.9444,2,0
tioconazole,toconazole,0.95,1,0.95,1,0.9733,1,0.85,2,0.8155,2,0
tioconazole,toconazole,1.0,0,1.0,0,1.0,0,1.0,0,0.9727,1,1
tioconazole,toconazole,0.8667,1,0.8667,1,0.9259,1,0.8333,1,0.7417,2,0
tiopronin,tiopronin,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
tiopronin,tiopronnin,1.0,0,1.0,0,1.0,0,1.0,0,0.9789,1,1
tiopronin,toipronin,1.0,0,1.0,0,1.0,0,1.0,0,0.9667,2,1
tipranavir,tipranavir,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
tipranavir,tipranaavir,1.0,0,1.0,0,1.0,0,1.0,0,0.9909,1,1
tipranavir,tiprnaavir,1.0,0,1.0,0,0.9356,1,1.0,0,0.98,2,1
tipranavir,tirpanavir,0.95,2,0.95,2,0.9733,2,0.925,2,0.9733,2,1
tirbanibulin,tirbanibulin,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
tirbanibulin,irbanibulin,0.9048,1,0.9048,1,0.7641,2,0.8333,1,0.9722,1,1
tirbanibulin,tirbanibulin4,1.0,0,1.0,0,1.0,0,1.0,0,1.0,1,1
tirbanibulin,tirabnibulin,1.0,0,1.0,0,0.9806,2,1.0,0,0.9806,2,1
tirosint,tirosint,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
tirosint,tirosint,0.96,1,0.96,1,0.9619,1,1.0,0,0.75,2,0
tirosint,tiroosint,1.0,0,1.0,0,1.0,0,1.0,0,0.9778,1,1
tirosint,tirossint,1.0,0,1.0,0,1.0,0,1.0,0,0.9815,1,1
tirosint,tiroisnt,1.0,0,1.0,0,0.9762,1,1.0,0,0.975,2,1
tivicay,tivicay,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
tivicay,tixvicay,0.78,2,0.78,2,0.9619,1,0.75,2,0.9667,1,1
tivicay,itvicay,0.9167,1,0.9167,1,0.8222,2,0.6667,3,0.9524,2,1
tivicay,tiivcay,1.0,0,1.0,0,0.9611,1,1.0,0,0.9619,2,1
tivicay,tviicay,1.0,0,1.0,0,0.89,1,1.0,0,0.9571,2,1
tivorbex,tivorbex,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
tivorbex,tiv3orbex,1.0,0,1.0,0,1.0,0,1.0,0,0.9741,1,1
tivorbex,tivorbbex,1.0,0,1.0,0,1.0,0,1.0,0,0.9852,1,1
tivorbex,tivorbxe,1.0,0,1.0,0,0.9476,2,1.0,0,0.9833,2,1
tnkase,tnkase,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
tnkase,tnkbase,0.9533,1,0.9533,1,0.9611,1,0.8833,1,0.9667,1,1
tnkase,tnkse,1.0,0,1.0,0,0.9533,1,0.8833,1,0.9611,1,1
tnkase,tnkaes,1.0,0,1.0,0,0.9067,2,1.0,0,0.9667,2,1
tnkase,tnksae,1.0,0,1.0,0,0.9533,1,0.8833,1,0.9611,2,1
tobradex,tobradex,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
tobradex,tobradex,0.9611,1,0.9611,1,0.9583,2,0.8833,1,0.95,2,0
tobradex,tobrade,0.9333,2,0.9333,2,0.9667,2,1.0,0,0.9875,1,1
tobradex,tobradexx,1.0,0,1.0,0,0.975,1,1.0,0,0.9926,1,1
tobrex,tobrex,0.88,1,0.88,1,0.9111,1,0.85,1,0.725,2,0
tobrex,tobrex,0.9611,1,0.9611,1,0.9583,2,0.8833,1,0.95,2,0
tobrex,tobrex,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
tobrex,thobrex,0.8667,1,0.8667,1,1.0,0,1.0,0,0.9571,1,1
tobrex,tobbrex,1.0,0,1.0,0,1.0,0,1.0,0,0.9667,1,1
tobrex,otbrex,0.9444,1,0.9444,1,0.7889,2,0.6667,3,0.9444,2,1
tocilizumab,tocilizumab,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
tocilizumab,tiocilizumab,1.0,0,1.0,0,1.0,0,1.0,0,0.9068,1,1
tocilizumab,tociliumab,0.9611,1,0.9611,1,0.9609,2,0.8833,1,0.9879,1,1
tocilizumab,tocilizuamb,1.0,0,1.0,0,0.997,1,1.0,0,0.9939,2,1
today,today,0.65,2,0.65,2,0.7067,3,0.7,2,0.7867,2,0
today,today,0.7,1,0.7,1,0.7778,2,0.85,1,0.8267,2,0
today,today,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
today,toda,0.7,1,0.7,1,0.6111,2,0.6667,2,0.7222,2,0
today,toda,0.65,2,0.65,2,0.7511,3,0.7,2,0.8267,2,0
today,toda,0.7,1,0.7,1,0.8222,1,0.85,1,0.8667,1,0
today,toda,1.0,0,1.0,0,0.9417,1,1.0,0,0.96,1,1
today,toda,0.0,2,0.0,2,0.5556,2,0.6667,2,0.6667,2,0
today,toda,0.7,1,0.7,1,0.8222,1,0.85,1,0.7333,2,0
today,tooday,1.0,0,1.0,0,1.0,0,1.0,0,0.9556,1,1
today,todya,0.7,1,0.7,1,0.8222,1,0.85,1,0.8267,2,0
today,todya,1.0,0,1.0,0,0.9417,1,1.0,0,0.9533,2,1
tofranil,tofranil,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
tofranil,ofranil,0.8667,1,0.8667,1,0.7302,2,0.8333,1,0.9583,1,1
tofranil,tfranil,1.0,0,1.0,0,0.8554,1,1.0,0,0.9625,1,1
tofranil,tfranil,0.805,2,0.805,2,0.7686,2,0.8667,2,0.8286,2,0
tofranil,tofanil,0.9467,1,0.9467,1,0.9708,1,0.8667,2,0.9708,1,1
tofranil,tofanil,0.85,1,0.85,1,0.9238,1,1.0,0,0.8286,2,0
tofranil,tforanil,0.8083,2,0.8083,2,0.869,2,0.5,4,0.869,2,0
tofranil,tforanil,1.0,0,1.0,0,0.9625,2,1.0,0,0.9625,2,1
tofranil,tofrainl,1.0,0,1.0,0,0.9833,1,1.0,0,0.9792,2,1
tolazamide,tolazamide,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
tolazamide,tlazamide,1.0,0,1.0,0,0.8542,1,1.0,0,0.97,1,1
tolazamide,tolaamide,0.9467,1,0.9467,1,0.927,2,0.8667,2,0.98,1,1
tolazamide,tolaazamide,1.0,0,1.0,0,1.0,0,1.0,0,0.9618,1,1
tolazamide,toalzamide,1.0,0,1.0,0,0.9157,1,1.0,0,0.9733,2,1
tolbutamide,tolbutamide,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
tolbutamide,tolbutamie,0.9722,1,0.9722,1,0.9793,2,1.0,0,0.997,1,1
tolbutamide,bytolbutamide,0.869,1,0.869,1,0.8111,2,0.6667,3,0.8881,2,1
tolbutamide,tlobutamide,1.0,0,1.0,0,0.97,2,1.0,0,0.9727,2,1
tolbutamide,tolbtuamide,1.0,0,1.0,0,0.9356,1,1.0,0,0.9818,2,1
tolcapone,tolcapone,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
tolcapone,tolcaponte,0.9722,1,0.9722,1,0.9926,1,1.0,0,0.9933,1,1
tolcapone,toolcapone,1.0,0,1.0,0,1.0,0,1.0,0,0.8993,1,1
tolcapone,toclapone,0.94,2,0.94,2,0.9667,2,0.925,2,0.9704,2,1
tolcapone,tolcapoen,1.0,0,1.0,0,1.0,0,1.0,0,0.9889,2,1
tolectin,tolectin,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
tolectin,tlectin,1.0,0,1.0,0,0.8554,1,1.0,0,0.9625,1,1
tolectin,tolectinn,1.0,0,1.0,0,1.0,0,1.0,0,0.9926,1,1
tolectin,tloectin,1.0,0,1.0,0,0.8554,1,1.0,0,0.9625,2,1
tolectin,tolcetin,0.8933,1,0.8933,1,0.9708,2,1.0,0,0.9708,2,1
tolectin,toletcin,0.8933,2,0.8933,2,0.975,2,0.9333,2,0.975,2,1
tolsura,tolsura,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
tolsura,tlsura,0.6667,2,0.6667,2,0.5667,2,0.6667,2,0.7778,2,0
tolsura,tlsura,1.0,0,1.0,0,0.86,1,1.0,0,0.9571,1,1
tolsura,tolsuura,1.0,0,1.0,0,1.0,0,1.0,0,0.9792,1,1
tolsura,otlsura,0.9333,1,0.9333,1,0.7889,2,0.6667,3,0.9524,2,1
tolsura,tolsuar,1.0,0,1.0,0,1.0,0,1.0,0,0.9762,2,1
tolterodine,tolterodine,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
tolterodine,tollterodine,1.0,0,1.0,0,1.0,0,1.0,0,0.9806,1,1
tolterodine,tolteerodine,1.0,0,1.0,0,1.0,0,1.0,0,0.9407,1,1
tolterodine,tolterodin,1.0,0,1.0,0,1.0,0,1.0,0,1.0,1,1
tolterodine,tloterodine,1.0,0,1.0,0,0.97,2,1.0,0,0.9727,2,1
tonocard,tonocard,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
tonocard,tonmocard,0.9556,1,0.9556,1,1.0,0,1.0,0,0.9741,1,1
tonocard,tonocdard,0.9144,1,0.9144,1,0.9554,1,0.8833,1,0.9502,1,1
tonocard,tonorcard,0.9022,1,0.9022,1,0.975,1,0.9333,2,0.9403,1,1
tonocard,toncoard,1.0,0,1.0,0,0.9278,1,1.0,0,0.9708,2,1
topamax,topamax,0.5667,2,0.5667,2,0.8095,2,0.5,2,0.8095,2,0
topamax,topamax,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
topamax,tpamax,1.0,0,1.0,0,0.8571,1,1.0,0,0.9571,1,1
topamax,otpamax,0.9444,1,0.9444,1,0.7937,2,0.6667,3,0.9524,2,1
topamax,topaamx,1.0,0,1.0,0,0.9762,1,1.0,0,0.9714,2,1
topamax,topmaax,1.0,0,1.0,0,0.9278,1,1.0,0,0.9667,2,1
topical,topical,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
topical,topica,0.9417,1,0.9417,1,0.9524,2,0.8833,1,0.981,1,1
topical,topiccal,1.0,0,1.0,0,1.0,0,1.0,0,0.9792,1,1
topical,toppical,1.0,0,1.0,0,1.0,0,1.0,0,0.9708,1,1
topical,topcial,0.8667,1,0.8667,1,0.9278,1,1.0,0,0.9667,2,1
topicort,topicort,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
topicort,topicort,0.8667,1,0.8667,1,0.7159,2,0.8333,1,0.7579,2,0
topicort,topicorrt,1.0,0,1.0,0,0.9833,1,1.0,0,0.9889,1,1
topicort,toppicort,1.0,0,1.0,0,1.0,0,1.0,0,0.9741,1,1
topicort,ttopicort,1.0,0,1.0,0,1.0,0,1.0,0,0.9667,1,1
topicort,topiocrt,1.0,0,1.0,0,0.9762,1,1.0,0,0.975,2,1
topicycline,topicycline,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
topicycline,toicycline,0.95,1,0.95,1,0.8633,2,0.85,2,0.9758,1,1
topicycline,topicyclinei,1.0,0,1.0,0,1.0,0,1.0,0,1.0,1,1
topicycline,topiycline,0.9556,1,0.9556,1,0.8508,3,0.8833,1,0.9618,1,1
topiramate,topiramate,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
topiramate,topiraate,0.9533,1,0.9533,1,0.9704,2,0.8833,1,0.9867,1,1
topiramate,topiramat,1.0,0,1.0,0,1.0,0,1.0,0,0.9967,1,1
topiramate,topirmate,1.0,0,1.0,0,0.9606,1,1.0,0,0.9648,1,1
topiramate,tpiramate,0.5222,3,0.5222,3,0.8275,3,0.7,3,0.9333,2,0
topiramate,tpiramate,1.0,0,1.0,0,0.8542,1,1.0,0,0.97,1,1
topiramate,txopiramate,0.9143,2,0.9143,2,0.97,1,0.85,2,0.9727,1,1
topotecan,topotecan,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
topotecan,topotcan,1.0,0,1.0,0,0.9606,1,1.0,0,0.9815,1,1
topotecan,topottecan,1.0,0,1.0,0,1.0,0,1.0,0,0.9833,1,1
topotecan,toptecan,1.0,0,1.0,0,0.9157,1,1.0,0,0.9741,1,1
topotecan,toptecan,0.805,2,0.805,2,0.8952,2,0.7,3,0.8952,2,0
topotecan,tpootecan,1.0,0,1.0,0,0.8542,1,1.0,0,0.9667,2,1
tora,tora,0.9111,1,0.9111,1,0.825,2,0.8667,1,0.85,2,0
tora,tora,0.7,1,0.7,1,0.5556,2,0.6667,2,0.6667,2,0
tora,tora,0.6667,1,0.6667,1,0.7778,1,0.8333,1,0.6667,2,0
tora,tora,0.6667,1,0.6667,1,0.7778,1,0.8333,1,0.6667,2,0
tora,tora,0.9111,1,0.9111,1,0.6889,3,0.6667,2,0.7833,2,0
tora,tora,0.6111,2,0.6111,2,0.5556,3,0.6667,2,0.8333,2,0
tora,tora,0.65,2,0.65,2,0.7511,3,0.7,2,0.8267,2,0
tora,tora,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
tora,tora,0.7,1,0.7,1,0.7778,2,0.85,1,0.8267,2,0
tora,tora,0.6111,2,0.6111,2,0.5556,3,0.6667,2,0.8333,2,0
tora,tora,0.6111,2,0.6111,2,0.7222,2,0.6667,3,0.7833,2,0
tora,tora,0.6111,2,0.6111,2,0.7778,1,0.6667,2,0.7833,2,0
tora,tora,0.0,2,0.0,2,0.5556,2,0.6667,2,0.6667,2,0
tora,tora,0.8889,1,0.8889,1,0.9167,1,0.6667,3,0.7833,2,0
tora,tora,0.7,1,0.7,1,0.8222,1,0.85,1,0.7333,2,0
tora,tora,0.9111,1,0.9111,1,0.9417,1,0.8667,1,0.705,2,0
tora,toora,0.6111,2,0.6111,2,0.7222,2,0.6667,3,0.7333,2,0
tora,toora,1.0,0,1.0,0,1.0,0,1.0,0,0.9467,1,1
tora,toraa,0.9111,1,0.9111,1,0.825,2,0.8667,1,0.805,2,0
tora,toraa,0.9111,1,0.9111,1,0.6889,3,0.6667,2,0.7333,2,0
tora,toraa,0.6111,2,0.6111,2,0.5556,3,0.6667,2,0.7833,2,0
tora,toraa,0.65,2,0.65,2,0.7511,3,0.7,2,0.7867,2,0
tora,toraa,1.0,0,1.0,0,1.0,0,1.0,0,0.96,1,1
tora,toraa,0.7,1,0.7,1,0.7778,2,0.85,1,0.7867,2,0
tora,toraa,0.6111,2,0.6111,2,0.5556,3,0.6667,2,0.7833,2,0
tora,toraa,0.6111,2,0.6111,2,0.7778,1,0.6667,2,0.7333,2,0
tora,toraa,0.9111,1,0.9111,1,0.9417,1,0.8667,1,0.805,2,0
tora,troa,0.8667,2,0.8667,2,0.8222,4,0.7333,2,0.9222,2,0
tora,troa,0.9111,1,0.9111,1,0.8667,2,0.8667,1,0.8667,2,0
tora,troa,0.9111,1,0.9111,1,0.8667,2,0.8667,1,0.8267,2,0
tora,troa,0.6667,1,0.6667,1,0.6667,1,0.8333,1,0.6667,2,0
tora,troa,0.6111,2,0.6111,2,0.5833,3,0.6667,2,0.7833,2,0
tora,troa,1.0,0,1.0,0,0.9,1,1.0,0,0.925,2,1
tora,troa,0.85,1,0.85,1,0.85,1,0.85,1,0.825,2,0
tora,troa,0.9111,1,0.9111,1,0.85,2,0.8667,1,0.705,2,0
toradol,toradol,0.7222,1,0.7222,1,0.9048,1,0.8333,1,0.8095,2,0
toradol,toradol,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
toradol,toradol,0.8667,1,0.8667,1,0.9429,1,0.8667,1,0.7386,2,0
toradol,tobradol,0.8933,2,0.8933,2,0.975,1,1.0,0,0.9333,2,0
toradol,tobradol,0.94,1,0.94,1,0.9667,1,0.85,2,0.9667,1,1
toradol,tortadol,0.9533,1,0.9533,1,0.9708,1,0.8833,1,0.9708,1,1
toradol,tradol,0.9333,1,0.9333,1,0.9222,2,0.8667,2,0.9222,2,0
toradol,tradol,0.7,2,0.7,2,0.84,2,0.7,3,0.84,2,0
toradol,tradol,0.7222,1,0.7222,1,0.7556,1,0.8333,1,0.8222,2,0
toradol,tradol,0.8667,1,0.8667,1,0.8043,2,0.8667,1,0.8643,2,0
toradol,tradol,1.0,0,1.0,0,1.0,0,1.0,0,0.8222,2,0
toradol,tradol,1.0,0,1.0,0,0.8571,1,1.0,0,0.8571,1,1
toradol,tradol,0.8333,2,0.8333,2,0.8889,2,0.6667,2,0.8889,2,0
toradol,tradol,0.8267,2,0.8267,2,0.8736,3,0.7333,2,0.8736,3,0
toradol,toradlo,1.0,0,1.0,0,0.9762,1,1.0,0,0.9762,2,1
torecan,torecan,0.805,2,0.805,2,0.8286,3,0.7,3,0.873,3,0
torecan,torecan,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
torecan,tiorecan,1.0,0,1.0,0,1.0,0,1.0,0,0.9625,1,1
torecan,toorecan,0.805,2,0.805,2,0.8286,3,0.7,3,0.9074,2,0
torecan,toorecan,1.0,0,1.0,0,1.0,0,1.0,0,0.9667,1,1
torecan,ttorecan,1.0,0,1.0,0,1.0,0,1.0,0,0.9625,1,1
torecan,attorecan,0.9333,1,0.9333,1,0.8155,1,0.6667,3,0.9259,2,1
torecan,torcean,0.8667,1,0.8667,1,0.9278,1,1.0,0,0.9667,2,1
tornalate,tornalate,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
tornalate,tornaalate,1.0,0,1.0,0,1.0,0,1.0,0,0.9648,1,1
tornalate,tornalatte,1.0,0,1.0,0,1.0,0,1.0,0,0.9933,1,1
tornalate,torrnalate,1.0,0,1.0,0,1.0,0,1.0,0,0.9767,1,1
tornalate,tonralate,0.94,2,0.94,2,0.9667,2,0.925,2,0.9704,2,1
tornalate,tronalate,1.0,0,1.0,0,0.9625,2,1.0,0,0.9667,2,1
torsemide,torsemide,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
torsemide,torseemide,1.0,0,1.0,0,1.0,0,1.0,0,0.9463,1,1
torsemide,torsemvide,0.9667,1,0.9667,1,0.9852,1,1.0,0,0.9867,1,1
torsemide,torsmide,1.0,0,1.0,0,0.9464,1,1.0,0,0.9278,1,1
torsemide,otrsemide,0.9444,1,0.9444,1,0.7976,2,0.6667,3,0.963,2,1
torsemide,trosemide,1.0,0,1.0,0,0.9625,2,1.0,0,0.9667,2,1
torsemide,trosemide,0.8667,1,0.8667,1,0.7414,2,0.8333,1,0.8963,2,0
tosymra,tosymra,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
tosymra,tosymraa,1.0,0,1.0,0,1.0,0,1.0,0,0.9875,1,1
tosymra,towsymra,1.0,0,1.0,0,1.0,0,1.0,0,0.9667,1,1
tosymra,toymra,0.925,1,0.925,1,0.775,3,0.85,2,0.9619,1,1
tosymra,toymra,0.9,1,0.9,1,0.75,2,0.85,2,0.9111,2,0
tosymra,tsymra,1.0,0,1.0,0,0.89,1,1.0,0,0.9571,1,1
tosymra,tsymra,0.7222,2,0.7222,2,0.7833,2,0.5,4,0.7778,2,0
tosymra,tosyrma,0.9333,2,0.9333,2,0.9667,2,0.9333,2,0.9714,2,1
totect,totect,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
totect,otect,0.75,1,0.75,1,0.5667,2,0.5,2,0.5667,2,0
totect,otect,0.7222,1,0.7222,1,0.7389,2,0.8333,1,0.7778,1,1
totect,otect,0.9417,1,0.9417,1,0.96,1,0.8833,1,0.8267,2,0
totect,totct,1.0,0,1.0,0,0.9611,1,1.0,0,0.9611,1,1
totect,tottect,1.0,0,1.0,0,1.0,0,1.0,0,0.9083,1,1
totect,totectso,0.96,1,0.96,1,0.981,1,1.0,0,0.9667,2,1
totect,totetc,0.9333,2,0.9333,2,0.9667,2,0.9333,2,0.9667,2,1
toviaz,toviaz,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
toviaz,tojviaz,0.925,1,0.925,1,0.9333,1,0.75,2,0.9619,1,1
toviaz,toviz,1.0,0,1.0,0,1.0,0,1.0,0,0.9667,1,1
toviaz,toviz,0.65,2,0.65,2,0.8222,1,0.8667,1,0.8267,2,0
toviaz,tozviaz,0.825,1,0.825,1,0.9333,1,0.75,2,0.873,1,1
toviaz,ttoviaz,1.0,0,1.0,0,1.0,0,1.0,0,0.9571,1,1
toviaz,tzoviaz,0.825,1,0.825,1,0.925,1,0.75,2,0.9571,1,1
tpoxx,tpoxx,0.7222,2,0.7222,2,0.7222,2,0.6667,3,0.7333,2,0
tpoxx,tpoxx,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
tpoxx,tp4oxx,1.0,0,1.0,0,1.0,0,1.0,0,0.9556,1,1
tpoxx,tpoxxx,0.9333,2,0.9333,2,1.0,0,1.0,0,0.9722,1,1
tpoxx,ptoxx,0.7222,2,0.7222,2,0.7222,2,0.6667,3,0.7333,2,0
tpoxx,ptoxx,0.9167,2,0.9167,2,0.9167,2,0.6667,2,0.9333,2,1
tracleer,tracleer,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
tracleer,traclee,0.96,1,0.96,1,0.9246,2,1.0,0,0.9875,1,1
tracleer,tracleeer,1.0,0,1.0,0,1.0,0,1.0,0,0.9889,1,1
tracleer,tracleerto,0.9722,1,0.9722,1,0.9875,1,1.0,0,0.9867,2,1
tracleer,trcaleer,1.0,0,1.0,0,0.9619,2,1.0,0,0.9667,2,1
tracrium,tracrium,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
tracrium,tracriu,0.96,1,0.96,1,0.9524,2,1.0,0,0.9875,1,1
tracrium,ttracrium,1.0,0,1.0,0,1.0,0,1.0,0,0.9667,1,1
tracrium,tracruim,1.0,0,1.0,0,1.0,0,1.0,0,0.9792,2,1
tracrium,trarcium,0.8933,2,0.8933,2,0.9667,2,0.9333,2,0.9708,2,1
tral,tral,0.6111,2,0.6111,2,0.7222,2,0.6667,3,0.6667,2,0
tral,tral,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
tral,tral,0.7222,2,0.7222,2,0.7833,2,0.6667,3,0.7833,2,0
tral,tral,1.0,0,1.0,0,0.6722,2,0.8333,1,0.7833,2,0
tral,tral,0.5556,2,0.5556,2,0.6667,2,0.6667,2,0.6667,2,0
tral,tral,0.8,2,0.8,2,0.85,2,0.85,2,0.85,2,0
tral,tral,0.9111,1,0.9111,1,0.825,2,0.8667,1,0.85,2,0
tral,tral,0.6111,2,0.6111,2,0.7222,2,0.6667,3,0.7222,2,0
tral,tral,0.7778,1,0.7778,1,0.8333,1,0.8333,1,0.8333,1,0
tral,tral,1.0,0,1.0,0,0.865,1,1.0,0,0.805,2,0
tral,tral,0.9,1,0.9,1,0.7222,2,0.6667,3,0.6667,2,0
tral,tral,0.8933,2,0.8933,2,0.9222,2,0.8667,2,0.8857,3,0
tral,tral,0.8,2,0.8,2,0.775,3,0.7,2,0.75,2,0
tral,tral,0.65,2,0.65,2,0.75,2,0.7,2,0.7,2,0
tral,tral,0.8222,1,0.8222,1,0.8833,1,0.8667,1,0.8267,2,0
tral,traal,0.7778,1,0.7778,1,0.8333,1,0.8333,1,0.7833,2,0
tral,traal,0.8933,2,0.8933,2,0.9222,2,0.8667,2,0.8324,3,0
tral,traal,1.0,0,1.0,0,1.0,0,1.0,0,0.9533,1,1
tral,traal,0.8222,1,0.8222,1,0.8833,1,0.8667,1,0.7867,2,0
tral,trall,0.7778,1,0.7778,1,0.8333,1,0.8333,1,0.7833,2,0
tral,trall,0.8933,2,0.8933,2,0.9222,2,0.8667,2,0.9238,2,0
tral,trall,1.0,0,1.0,0,1.0,0,1.0,0,0.96,1,1
tral,trall,0.8,2,0.8,2,0.85,2,0.85,2,0.805,2,0
tral,trral,1.0,0,1.0,0,1.0,0,1.0,0,0.9467,1,1
tral,trral,0.7222,2,0.7222,2,0.7833,2,0.6667,3,0.7333,2,0
tral,trral,1.0,0,1.0,0,0.6722,2,0.8333,1,0.7333,2,0
tral,trral,0.9111,1,0.9111,1,0.825,2,0.8667,1,0.805,2,0
tral,trral,0.7778,1,0.7778,1,0.8333,1,0.8333,1,0.7833,2,0
tral,trral,0.8933,2,0.8933,2,0.9222,2,0.8667,2,0.8324,3,0
tral,trral,1.0,0,1.0,0,0.865,1,1.0,0,0.76,2,0
tral,trral,0.8222,1,0.8222,1,0.8833,1,0.8667,1,0.7867,2,0
tralement,tralement,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
tralement,tralemeent,1.0,0,1.0,0,1.0,0,1.0,0,0.99,1,1
tralement,tralemen,0.9722,1,0.9722,1,0.975,1,1.0,0,0.9926,1,1
tralement,tralemevnt,0.9714,1,0.9714,1,0.9889,1,1.0,0,0.99,1,1
tralement,tramlement,0.9175,1,0.9175,1,0.9303,1,0.9333,2,0.9378,1,1
tralement,tralemetn,0.9667,2,0.9667,2,0.9653,2,1.0,0,0.9889,2,1
trandate,trandate,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
trandate,tranddate,1.0,0,1.0,0,1.0,0,1.0,0,0.9815,1,1
trandate,tranndate,1.0,0,1.0,0,1.0,0,1.0,0,0.9778,1,1
trandolapril,trandolapril,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1
